Date,Integer_Year,Median Bedroom Price,Month,No. of Bedrooms,Year,Zip_Code,Median List Price Calculated,Median Market Value (Single Family),Median List Price per SqFt Calculated
2015-08-28,20,127580.0,8,1,2015,46220,187950.0,190592.0,133.8925132
2016-08-28,21,137014.0,8,1,2016,46220,214900.0,202516.0,149.5726496
2017-08-28,22,147144.0,8,1,2017,46220,225000.0,217320.0,166.0299003
2018-08-28,23,162936.0,8,1,2018,46220,250000.0,234747.0,179.04259330000005
2019-08-28,24,170645.0,8,1,2019,46220,249900.0,243235.0,174.3653671
1996-08-28,1,115700.0,8,2,1996,46220,117250.7963,130600.0,62.96911617
1997-08-28,2,121700.0,8,2,1997,46220,130231.2257,141400.0,70.58667205
1998-08-28,3,136500.0,8,2,1998,46220,148068.9173,157300.0,80.24226118
1999-08-28,4,126888.0,8,2,1999,46220,143698.5142,155970.0,81.76679924
2000-08-28,5,127365.0,8,2,2000,46220,143377.9952,155160.0,84.26282491
2001-08-28,6,131380.0,8,2,2001,46220,145803.6695,156844.0,87.83517335
2002-08-28,7,135686.0,8,2,2002,46220,151074.6243,160529.0,92.40899929
2003-08-28,8,140480.0,8,2,2003,46220,157291.0,165614.0,97.45893801
2004-08-28,9,144518.0,8,2,2004,46220,163435.0997,170393.0,102.4336797
2005-08-28,10,150101.0,8,2,2005,46220,166579.5741,172114.0,106.1676722
2006-08-28,11,149820.0,8,2,2006,46220,166515.7233,172654.0,108.9820871
2007-08-28,12,152428.0,8,2,2007,46220,170407.9347,175209.0,113.0393531
2008-08-28,13,152581.0,8,2,2008,46220,173378.1297,177243.0,116.7969369
2009-08-28,14,150454.0,8,2,2009,46220,170072.6415,174405.0,118.2562091
2010-08-28,15,154471.0,8,2,2010,46220,179000.0,176430.0,123.7623762
2011-08-28,16,145747.0,8,2,2011,46220,169900.0,168190.0,123.6383442
2012-08-28,17,149454.0,8,2,2012,46220,165000.0,173269.0,125.8093525
2013-08-28,18,158804.0,8,2,2013,46220,173500.0,182666.0,131.5192744
2014-08-28,19,167843.0,8,2,2014,46220,189900.0,196113.0,137.8971855
2015-08-28,20,164864.0,8,2,2015,46220,187950.0,190592.0,133.8925132
2016-08-28,21,175177.0,8,2,2016,46220,214900.0,202516.0,149.5726496
2017-08-28,22,187886.0,8,2,2017,46220,225000.0,217320.0,166.0299003
2018-08-28,23,204734.0,8,2,2018,46220,250000.0,234747.0,179.04259330000005
2019-08-28,24,212260.0,8,2,2019,46220,249900.0,243235.0,174.3653671
1996-08-28,1,130900.0,8,3,1996,46220,117250.7963,130600.0,62.96911617
1997-08-28,2,141500.0,8,3,1997,46220,130231.2257,141400.0,70.58667205
1998-08-28,3,155800.0,8,3,1998,46220,148068.9173,157300.0,80.24226118
1999-08-28,4,151118.0,8,3,1999,46220,143698.5142,155970.0,81.76679924
2000-08-28,5,150787.0,8,3,2000,46220,143377.9952,155160.0,84.26282491
2001-08-28,6,152680.0,8,3,2001,46220,145803.6695,156844.0,87.83517335
2002-08-28,7,157075.0,8,3,2002,46220,151074.6243,160529.0,92.40899929
2003-08-28,8,162052.0,8,3,2003,46220,157291.0,165614.0,97.45893801
2004-08-28,9,167052.0,8,3,2004,46220,163435.0997,170393.0,102.4336797
2005-08-28,10,169736.0,8,3,2005,46220,166579.5741,172114.0,106.1676722
2006-08-28,11,169234.0,8,3,2006,46220,166515.7233,172654.0,108.9820871
2007-08-28,12,172471.0,8,3,2007,46220,170407.9347,175209.0,113.0393531
2008-08-28,13,174854.0,8,3,2008,46220,173378.1297,177243.0,116.7969369
2009-08-28,14,171874.0,8,3,2009,46220,170072.6415,174405.0,118.2562091
2010-08-28,15,173761.0,8,3,2010,46220,179000.0,176430.0,123.7623762
2011-08-28,16,166303.0,8,3,2011,46220,169900.0,168190.0,123.6383442
2012-08-28,17,170465.0,8,3,2012,46220,165000.0,173269.0,125.8093525
2013-08-28,18,179004.0,8,3,2013,46220,173500.0,182666.0,131.5192744
2014-08-28,19,192039.0,8,3,2014,46220,189900.0,196113.0,137.8971855
2015-08-28,20,186019.0,8,3,2015,46220,187950.0,190592.0,133.8925132
2016-08-28,21,198577.0,8,3,2016,46220,214900.0,202516.0,149.5726496
2017-08-28,22,213229.0,8,3,2017,46220,225000.0,217320.0,166.0299003
2018-08-28,23,230152.0,8,3,2018,46220,250000.0,234747.0,179.04259330000005
2019-08-28,24,239794.0,8,3,2019,46220,249900.0,243235.0,174.3653671
1996-08-28,1,165000.0,8,4,1996,46220,117250.7963,130600.0,62.96911617
1997-08-28,2,176900.0,8,4,1997,46220,130231.2257,141400.0,70.58667205
1998-08-28,3,191500.0,8,4,1998,46220,148068.9173,157300.0,80.24226118
1999-08-28,4,212398.0,8,4,1999,46220,143698.5142,155970.0,81.76679924
2000-08-28,5,220766.0,8,4,2000,46220,143377.9952,155160.0,84.26282491
2001-08-28,6,225276.0,8,4,2001,46220,145803.6695,156844.0,87.83517335
2002-08-28,7,224145.0,8,4,2002,46220,151074.6243,160529.0,92.40899929
2003-08-28,8,233270.0,8,4,2003,46220,157291.0,165614.0,97.45893801
2004-08-28,9,241853.0,8,4,2004,46220,163435.0997,170393.0,102.4336797
2005-08-28,10,241536.0,8,4,2005,46220,166579.5741,172114.0,106.1676722
2006-08-28,11,253279.0,8,4,2006,46220,166515.7233,172654.0,108.9820871
2007-08-28,12,252456.0,8,4,2007,46220,170407.9347,175209.0,113.0393531
2008-08-28,13,254310.0,8,4,2008,46220,173378.1297,177243.0,116.7969369
2009-08-28,14,247935.0,8,4,2009,46220,170072.6415,174405.0,118.2562091
2010-08-28,15,248361.0,8,4,2010,46220,179000.0,176430.0,123.7623762
2011-08-28,16,233470.0,8,4,2011,46220,169900.0,168190.0,123.6383442
2012-08-28,17,242140.0,8,4,2012,46220,165000.0,173269.0,125.8093525
2013-08-28,18,255008.0,8,4,2013,46220,173500.0,182666.0,131.5192744
2014-08-28,19,281715.0,8,4,2014,46220,189900.0,196113.0,137.8971855
2015-08-28,20,277523.0,8,4,2015,46220,187950.0,190592.0,133.8925132
2016-08-28,21,290646.0,8,4,2016,46220,214900.0,202516.0,149.5726496
2017-08-28,22,306316.0,8,4,2017,46220,225000.0,217320.0,166.0299003
2018-08-28,23,323374.0,8,4,2018,46220,250000.0,234747.0,179.04259330000005
2019-08-28,24,332659.0,8,4,2019,46220,249900.0,243235.0,174.3653671
1996-08-28,1,241900.0,8,5,1996,46220,117250.7963,130600.0,62.96911617
1997-08-28,2,269500.0,8,5,1997,46220,130231.2257,141400.0,70.58667205
1998-08-28,3,292000.0,8,5,1998,46220,148068.9173,157300.0,80.24226118
1999-08-28,4,253916.0,8,5,1999,46220,143698.5142,155970.0,81.76679924
2000-08-28,5,273063.0,8,5,2000,46220,143377.9952,155160.0,84.26282491
2001-08-28,6,283321.0,8,5,2001,46220,145803.6695,156844.0,87.83517335
2002-08-28,7,274099.0,8,5,2002,46220,151074.6243,160529.0,92.40899929
2003-08-28,8,294203.0,8,5,2003,46220,157291.0,165614.0,97.45893801
2004-08-28,9,310672.0,8,5,2004,46220,163435.0997,170393.0,102.4336797
2005-08-28,10,323936.0,8,5,2005,46220,166579.5741,172114.0,106.1676722
2006-08-28,11,342080.0,8,5,2006,46220,166515.7233,172654.0,108.9820871
2007-08-28,12,346426.0,8,5,2007,46220,170407.9347,175209.0,113.0393531
2008-08-28,13,344637.0,8,5,2008,46220,173378.1297,177243.0,116.7969369
2009-08-28,14,341021.0,8,5,2009,46220,170072.6415,174405.0,118.2562091
2010-08-28,15,349933.0,8,5,2010,46220,179000.0,176430.0,123.7623762
2011-08-28,16,326951.0,8,5,2011,46220,169900.0,168190.0,123.6383442
2012-08-28,17,344710.0,8,5,2012,46220,165000.0,173269.0,125.8093525
2013-08-28,18,361691.0,8,5,2013,46220,173500.0,182666.0,131.5192744
2014-08-28,19,402777.0,8,5,2014,46220,189900.0,196113.0,137.8971855
2015-08-28,20,392615.0,8,5,2015,46220,187950.0,190592.0,133.8925132
2016-08-28,21,408626.0,8,5,2016,46220,214900.0,202516.0,149.5726496
2017-08-28,22,430459.0,8,5,2017,46220,225000.0,217320.0,166.0299003
2018-08-28,23,456487.0,8,5,2018,46220,250000.0,234747.0,179.04259330000005
2019-08-28,24,467672.0,8,5,2019,46220,249900.0,243235.0,174.3653671
2000-08-28,5,55607.0,8,1,2000,46219,94615.53391,73813.0,59.98074401
2001-08-28,6,58240.0,8,1,2001,46219,101885.4106,78727.0,63.16381188
2002-08-28,7,58289.0,8,1,2002,46219,102788.5407,79829.0,63.97146499
2003-08-28,8,57090.0,8,1,2003,46219,100865.5093,79957.0,64.29298370000001
2004-08-28,9,55480.0,8,1,2004,46219,102728.0585,81551.0,65.39335424
2005-08-28,10,62340.0,8,1,2005,46219,107435.1152,87298.0,69.49375952
2006-08-28,11,61060.0,8,1,2006,46219,108272.5095,88091.0,70.06350195
2007-08-28,12,58107.0,8,1,2007,46219,108115.5675,87844.0,69.91037603
2008-08-28,13,59091.0,8,1,2008,46219,103051.8474,87002.0,69.78060543
2009-08-28,14,53454.0,8,1,2009,46219,93707.97155,81311.0,66.24461071
2010-08-28,15,54052.0,8,1,2010,46219,89900.0,81849.0,66.28797367
2011-08-28,16,42403.0,8,1,2011,46219,85000.0,72678.0,65.42003594
2012-08-28,17,43812.0,8,1,2012,46219,79900.0,73753.0,61.10335196
2013-08-28,18,43939.0,8,1,2013,46219,85000.0,75819.0,66.56252367
2014-08-28,19,49639.0,8,1,2014,46219,94999.0,83562.0,67.94570596
2015-08-28,20,50540.0,8,1,2015,46219,89700.0,84016.0,65.72134845
2016-08-28,21,52210.0,8,1,2016,46219,90000.0,89851.0,71.68784029
2017-08-28,22,60327.0,8,1,2017,46219,99900.0,100297.0,78.60684237
2018-08-28,23,69066.0,8,1,2018,46219,122250.0,111608.0,88.92783718
2019-08-28,24,76501.0,8,1,2019,46219,129900.0,119667.0,95.16865079
1996-08-28,1,86900.0,8,2,1996,46219,126145.6871,93000.0,71.88276309999998
1997-08-28,2,73600.0,8,2,1997,46219,120261.9778,79000.0,61.42280696
1998-08-28,3,81200.0,8,2,1998,46219,115370.2275,87400.0,68.58950733
1999-08-28,4,84231.0,8,2,1999,46219,101004.0507,81128.0,65.09958264
2000-08-28,5,70561.0,8,2,2000,46219,94615.53391,73813.0,59.98074401
2001-08-28,6,74962.0,8,2,2001,46219,101885.4106,78727.0,63.16381188
2002-08-28,7,75534.0,8,2,2002,46219,102788.5407,79829.0,63.97146499
2003-08-28,8,75225.0,8,2,2003,46219,100865.5093,79957.0,64.29298370000001
2004-08-28,9,74401.0,8,2,2004,46219,102728.0585,81551.0,65.39335424
2005-08-28,10,80975.0,8,2,2005,46219,107435.1152,87298.0,69.49375952
2006-08-28,11,79656.0,8,2,2006,46219,108272.5095,88091.0,70.06350195
2007-08-28,12,79582.0,8,2,2007,46219,108115.5675,87844.0,69.91037603
2008-08-28,13,78818.0,8,2,2008,46219,103051.8474,87002.0,69.78060543
2009-08-28,14,71967.0,8,2,2009,46219,93707.97155,81311.0,66.24461071
2010-08-28,15,71306.0,8,2,2010,46219,89900.0,81849.0,66.28797367
2011-08-28,16,58449.0,8,2,2011,46219,85000.0,72678.0,65.42003594
2012-08-28,17,57712.0,8,2,2012,46219,79900.0,73753.0,61.10335196
2013-08-28,18,60696.0,8,2,2013,46219,85000.0,75819.0,66.56252367
2014-08-28,19,66568.0,8,2,2014,46219,94999.0,83562.0,67.94570596
2015-08-28,20,67385.0,8,2,2015,46219,89700.0,84016.0,65.72134845
2016-08-28,21,70518.0,8,2,2016,46219,90000.0,89851.0,71.68784029
2017-08-28,22,79274.0,8,2,2017,46219,99900.0,100297.0,78.60684237
2018-08-28,23,87254.0,8,2,2018,46219,122250.0,111608.0,88.92783718
2019-08-28,24,96272.0,8,2,2019,46219,129900.0,119667.0,95.16865079
1996-08-28,1,93900.0,8,3,1996,46219,126145.6871,93000.0,71.88276309999998
1997-08-28,2,83200.0,8,3,1997,46219,120261.9778,79000.0,61.42280696
1998-08-28,3,88300.0,8,3,1998,46219,115370.2275,87400.0,68.58950733
1999-08-28,4,81009.0,8,3,1999,46219,101004.0507,81128.0,65.09958264
2000-08-28,5,74839.0,8,3,2000,46219,94615.53391,73813.0,59.98074401
2001-08-28,6,80330.0,8,3,2001,46219,101885.4106,78727.0,63.16381188
2002-08-28,7,81698.0,8,3,2002,46219,102788.5407,79829.0,63.97146499
2003-08-28,8,81735.0,8,3,2003,46219,100865.5093,79957.0,64.29298370000001
2004-08-28,9,83667.0,8,3,2004,46219,102728.0585,81551.0,65.39335424
2005-08-28,10,89144.0,8,3,2005,46219,107435.1152,87298.0,69.49375952
2006-08-28,11,90282.0,8,3,2006,46219,108272.5095,88091.0,70.06350195
2007-08-28,12,90467.0,8,3,2007,46219,108115.5675,87844.0,69.91037603
2008-08-28,13,89103.0,8,3,2008,46219,103051.8474,87002.0,69.78060543
2009-08-28,14,83378.0,8,3,2009,46219,93707.97155,81311.0,66.24461071
2010-08-28,15,83598.0,8,3,2010,46219,89900.0,81849.0,66.28797367
2011-08-28,16,75431.0,8,3,2011,46219,85000.0,72678.0,65.42003594
2012-08-28,17,76780.0,8,3,2012,46219,79900.0,73753.0,61.10335196
2013-08-28,18,77991.0,8,3,2013,46219,85000.0,75819.0,66.56252367
2014-08-28,19,86041.0,8,3,2014,46219,94999.0,83562.0,67.94570596
2015-08-28,20,85974.0,8,3,2015,46219,89700.0,84016.0,65.72134845
2016-08-28,21,92211.0,8,3,2016,46219,90000.0,89851.0,71.68784029
2017-08-28,22,102085.0,8,3,2017,46219,99900.0,100297.0,78.60684237
2018-08-28,23,113978.0,8,3,2018,46219,122250.0,111608.0,88.92783718
2019-08-28,24,121694.0,8,3,2019,46219,129900.0,119667.0,95.16865079
1996-08-28,1,120400.0,8,4,1996,46219,126145.6871,93000.0,71.88276309999998
1997-08-28,2,114300.0,8,4,1997,46219,120261.9778,79000.0,61.42280696
1998-08-28,3,115500.0,8,4,1998,46219,115370.2275,87400.0,68.58950733
1999-08-28,4,102466.0,8,4,1999,46219,101004.0507,81128.0,65.09958264
2000-08-28,5,88268.0,8,4,2000,46219,94615.53391,73813.0,59.98074401
2001-08-28,6,96702.0,8,4,2001,46219,101885.4106,78727.0,63.16381188
2002-08-28,7,99224.0,8,4,2002,46219,102788.5407,79829.0,63.97146499
2003-08-28,8,99505.0,8,4,2003,46219,100865.5093,79957.0,64.29298370000001
2004-08-28,9,102038.0,8,4,2004,46219,102728.0585,81551.0,65.39335424
2005-08-28,10,110294.0,8,4,2005,46219,107435.1152,87298.0,69.49375952
2006-08-28,11,115404.0,8,4,2006,46219,108272.5095,88091.0,70.06350195
2007-08-28,12,115431.0,8,4,2007,46219,108115.5675,87844.0,69.91037603
2008-08-28,13,115301.0,8,4,2008,46219,103051.8474,87002.0,69.78060543
2009-08-28,14,110217.0,8,4,2009,46219,93707.97155,81311.0,66.24461071
2010-08-28,15,111059.0,8,4,2010,46219,89900.0,81849.0,66.28797367
2011-08-28,16,101293.0,8,4,2011,46219,85000.0,72678.0,65.42003594
2012-08-28,17,102473.0,8,4,2012,46219,79900.0,73753.0,61.10335196
2013-08-28,18,108105.0,8,4,2013,46219,85000.0,75819.0,66.56252367
2014-08-28,19,115448.0,8,4,2014,46219,94999.0,83562.0,67.94570596
2015-08-28,20,115288.0,8,4,2015,46219,89700.0,84016.0,65.72134845
2016-08-28,21,123271.0,8,4,2016,46219,90000.0,89851.0,71.68784029
2017-08-28,22,133127.0,8,4,2017,46219,99900.0,100297.0,78.60684237
2018-08-28,23,144719.0,8,4,2018,46219,122250.0,111608.0,88.92783718
2019-08-28,24,155677.0,8,4,2019,46219,129900.0,119667.0,95.16865079
2000-08-28,5,108912.0,8,5,2000,46219,94615.53391,73813.0,59.98074401
2001-08-28,6,114966.0,8,5,2001,46219,101885.4106,78727.0,63.16381188
2002-08-28,7,115546.0,8,5,2002,46219,102788.5407,79829.0,63.97146499
2003-08-28,8,113628.0,8,5,2003,46219,100865.5093,79957.0,64.29298370000001
2004-08-28,9,115666.0,8,5,2004,46219,102728.0585,81551.0,65.39335424
2005-08-28,10,124653.0,8,5,2005,46219,107435.1152,87298.0,69.49375952
2006-08-28,11,122780.0,8,5,2006,46219,108272.5095,88091.0,70.06350195
2007-08-28,12,123022.0,8,5,2007,46219,108115.5675,87844.0,69.91037603
2008-08-28,13,123356.0,8,5,2008,46219,103051.8474,87002.0,69.78060543
2009-08-28,14,121407.0,8,5,2009,46219,93707.97155,81311.0,66.24461071
2010-08-28,15,122124.0,8,5,2010,46219,89900.0,81849.0,66.28797367
2011-08-28,16,112886.0,8,5,2011,46219,85000.0,72678.0,65.42003594
2012-08-28,17,117636.0,8,5,2012,46219,79900.0,73753.0,61.10335196
2013-08-28,18,124178.0,8,5,2013,46219,85000.0,75819.0,66.56252367
2014-08-28,19,137052.0,8,5,2014,46219,94999.0,83562.0,67.94570596
2015-08-28,20,134813.0,8,5,2015,46219,89700.0,84016.0,65.72134845
2016-08-28,21,141092.0,8,5,2016,46219,90000.0,89851.0,71.68784029
2017-08-28,22,158708.0,8,5,2017,46219,99900.0,100297.0,78.60684237
2018-08-28,23,168741.0,8,5,2018,46219,122250.0,111608.0,88.92783718
2019-08-28,24,179703.0,8,5,2019,46219,129900.0,119667.0,95.16865079
2010-08-28,15,64130.0,8,1,2010,46227,113950.0,110632.0,77.58189501
2011-08-28,16,57303.0,8,1,2011,46227,117500.0,103007.0,78.84615385
2012-08-28,17,52574.0,8,1,2012,46227,114995.0,106034.0,78.24074074
2013-08-28,18,54249.0,8,1,2013,46227,118950.0,110292.0,83.23293719
2014-08-28,19,62183.0,8,1,2014,46227,120000.0,117935.0,79.15257451
2015-08-28,20,64402.0,8,1,2015,46227,124900.0,117699.0,84.43759075
2016-08-28,21,69032.0,8,1,2016,46227,129900.0,126105.0,90.99527415
2017-08-28,22,73435.0,8,1,2017,46227,137500.0,134979.0,96.29029957
2018-08-28,23,84257.0,8,1,2018,46227,149950.0,148346.0,104.4905333
2019-08-28,24,89067.0,8,1,2019,46227,165000.0,155776.0,107.3782235
2010-08-28,15,81436.0,8,2,2010,46227,113950.0,110632.0,77.58189501
2011-08-28,16,73045.0,8,2,2011,46227,117500.0,103007.0,78.84615385
2012-08-28,17,73526.0,8,2,2012,46227,114995.0,106034.0,78.24074074
2013-08-28,18,73962.0,8,2,2013,46227,118950.0,110292.0,83.23293719
2014-08-28,19,81058.0,8,2,2014,46227,120000.0,117935.0,79.15257451
2015-08-28,20,80698.0,8,2,2015,46227,124900.0,117699.0,84.43759075
2016-08-28,21,86625.0,8,2,2016,46227,129900.0,126105.0,90.99527415
2017-08-28,22,95003.0,8,2,2017,46227,137500.0,134979.0,96.29029957
2018-08-28,23,104655.0,8,2,2018,46227,149950.0,148346.0,104.4905333
2019-08-28,24,111928.0,8,2,2019,46227,165000.0,155776.0,107.3782235
2010-08-28,15,110918.0,8,3,2010,46227,113950.0,110632.0,77.58189501
2011-08-28,16,103430.0,8,3,2011,46227,117500.0,103007.0,78.84615385
2012-08-28,17,106937.0,8,3,2012,46227,114995.0,106034.0,78.24074074
2013-08-28,18,111232.0,8,3,2013,46227,118950.0,110292.0,83.23293719
2014-08-28,19,118696.0,8,3,2014,46227,120000.0,117935.0,79.15257451
2015-08-28,20,118746.0,8,3,2015,46227,124900.0,117699.0,84.43759075
2016-08-28,21,126977.0,8,3,2016,46227,129900.0,126105.0,90.99527415
2017-08-28,22,135912.0,8,3,2017,46227,137500.0,134979.0,96.29029957
2018-08-28,23,149432.0,8,3,2018,46227,149950.0,148346.0,104.4905333
2019-08-28,24,156676.0,8,3,2019,46227,165000.0,155776.0,107.3782235
2010-08-28,15,131373.0,8,4,2010,46227,113950.0,110632.0,77.58189501
2011-08-28,16,122639.0,8,4,2011,46227,117500.0,103007.0,78.84615385
2012-08-28,17,127293.0,8,4,2012,46227,114995.0,106034.0,78.24074074
2013-08-28,18,131136.0,8,4,2013,46227,118950.0,110292.0,83.23293719
2014-08-28,19,140312.0,8,4,2014,46227,120000.0,117935.0,79.15257451
2015-08-28,20,138405.0,8,4,2015,46227,124900.0,117699.0,84.43759075
2016-08-28,21,147608.0,8,4,2016,46227,129900.0,126105.0,90.99527415
2017-08-28,22,157066.0,8,4,2017,46227,137500.0,134979.0,96.29029957
2018-08-28,23,171094.0,8,4,2018,46227,149950.0,148346.0,104.4905333
2019-08-28,24,178710.0,8,4,2019,46227,165000.0,155776.0,107.3782235
2010-08-28,15,160350.0,8,5,2010,46227,113950.0,110632.0,77.58189501
2011-08-28,16,145571.0,8,5,2011,46227,117500.0,103007.0,78.84615385
2012-08-28,17,148496.0,8,5,2012,46227,114995.0,106034.0,78.24074074
2013-08-28,18,152623.0,8,5,2013,46227,118950.0,110292.0,83.23293719
2014-08-28,19,165696.0,8,5,2014,46227,120000.0,117935.0,79.15257451
2015-08-28,20,161353.0,8,5,2015,46227,124900.0,117699.0,84.43759075
2016-08-28,21,169414.0,8,5,2016,46227,129900.0,126105.0,90.99527415
2017-08-28,22,180814.0,8,5,2017,46227,137500.0,134979.0,96.29029957
2018-08-28,23,195153.0,8,5,2018,46227,149950.0,148346.0,104.4905333
2019-08-28,24,201037.0,8,5,2019,46227,165000.0,155776.0,107.3782235
2011-08-28,16,65336.0,8,1,2011,46214,118950.0,106622.0,69.67632781
2012-08-28,17,60594.0,8,1,2012,46214,114900.0,106866.0,66.86200387
2013-08-28,18,60697.0,8,1,2013,46214,119450.0,110790.0,71.88740386
2014-08-28,19,62504.0,8,1,2014,46214,122250.0,117972.0,73.45313552
2015-08-28,20,58374.0,8,1,2015,46214,118475.0,117047.0,78.63695937
2016-08-28,21,59372.0,8,1,2016,46214,125000.0,123993.0,76.23135782
2017-08-28,22,63538.0,8,1,2017,46214,134450.0,133617.0,84.65542522
2018-08-28,23,69421.0,8,1,2018,46214,149950.0,147876.0,92.20420821
2019-08-28,24,83155.0,8,1,2019,46214,160000.0,157675.0,96.86448955
1996-08-28,1,89900.0,8,2,1996,46214,122346.472,101900.0,64.49687512
1997-08-28,2,83300.0,8,2,1997,46214,122520.7767,102200.0,64.69357699
1998-08-28,3,83800.0,8,2,1998,46214,126094.4497,106300.0,67.07429042
1999-08-28,4,87500.0,8,2,1999,46214,120559.1511,102800.0,65.08698072
2000-08-28,5,90939.0,8,2,2000,46214,119818.0021,103132.0,65.30207426
2001-08-28,6,92653.0,8,2,2001,46214,122767.0367,106651.0,67.34886382
2002-08-28,7,93736.0,8,2,2002,46214,125515.0092,110063.0,69.33415620000001
2003-08-28,8,95066.0,8,2,2003,46214,128185.7499,113612.0,71.39818796
2004-08-28,9,98641.0,8,2,2004,46214,129510.6229,115846.0,72.70643676
2005-08-28,10,100590.0,8,2,2005,46214,128365.5523,115627.0,72.60484862
2006-08-28,11,96031.0,8,2,2006,46214,130895.0636,119178.0,74.67002986
2007-08-28,12,98337.0,8,2,2007,46214,129689.9339,118831.0,74.49487502
2008-08-28,13,95714.0,8,2,2008,46214,126120.3204,116093.0,72.94551711
2009-08-28,14,91702.0,8,2,2009,46214,122760.2658,113578.0,71.5243262
2010-08-28,15,88366.0,8,2,2010,46214,121990.0,114993.0,72.36517198
2011-08-28,16,80964.0,8,2,2011,46214,118950.0,106622.0,69.67632781
2012-08-28,17,78412.0,8,2,2012,46214,114900.0,106866.0,66.86200387
2013-08-28,18,78985.0,8,2,2013,46214,119450.0,110790.0,71.88740386
2014-08-28,19,82710.0,8,2,2014,46214,122250.0,117972.0,73.45313552
2015-08-28,20,81407.0,8,2,2015,46214,118475.0,117047.0,78.63695937
2016-08-28,21,83355.0,8,2,2016,46214,125000.0,123993.0,76.23135782
2017-08-28,22,89358.0,8,2,2017,46214,134450.0,133617.0,84.65542522
2018-08-28,23,98837.0,8,2,2018,46214,149950.0,147876.0,92.20420821
2019-08-28,24,108810.0,8,2,2019,46214,160000.0,157675.0,96.86448955
1996-08-28,1,94700.0,8,3,1996,46214,122346.472,101900.0,64.49687512
1997-08-28,2,90600.0,8,3,1997,46214,122520.7767,102200.0,64.69357699
1998-08-28,3,92700.0,8,3,1998,46214,126094.4497,106300.0,67.07429042
1999-08-28,4,95900.0,8,3,1999,46214,120559.1511,102800.0,65.08698072
2000-08-28,5,97369.0,8,3,2000,46214,119818.0021,103132.0,65.30207426
2001-08-28,6,99134.0,8,3,2001,46214,122767.0367,106651.0,67.34886382
2002-08-28,7,101340.0,8,3,2002,46214,125515.0092,110063.0,69.33415620000001
2003-08-28,8,104937.0,8,3,2003,46214,128185.7499,113612.0,71.39818796
2004-08-28,9,107379.0,8,3,2004,46214,129510.6229,115846.0,72.70643676
2005-08-28,10,107429.0,8,3,2005,46214,128365.5523,115627.0,72.60484862
2006-08-28,11,111865.0,8,3,2006,46214,130895.0636,119178.0,74.67002986
2007-08-28,12,111388.0,8,3,2007,46214,129689.9339,118831.0,74.49487502
2008-08-28,13,108328.0,8,3,2008,46214,126120.3204,116093.0,72.94551711
2009-08-28,14,105573.0,8,3,2009,46214,122760.2658,113578.0,71.5243262
2010-08-28,15,106203.0,8,3,2010,46214,121990.0,114993.0,72.36517198
2011-08-28,16,97916.0,8,3,2011,46214,118950.0,106622.0,69.67632781
2012-08-28,17,97131.0,8,3,2012,46214,114900.0,106866.0,66.86200387
2013-08-28,18,102398.0,8,3,2013,46214,119450.0,110790.0,71.88740386
