,Date,% of Homes Decreasing in Value,% of Homes Increasing in Value,% of Listings with Price Reduction,Median % Reduction,Median List Price,Median List Price per Square Foot,Median Market Value (Single Family),Median Price 1 Bedroom,Median Price 2 Bedroom,Median Price 3 Bedroom,Median Price 4 Bedroom,Median Price 5 Bedroom,Sales per Month,Zip_Code,Date.1,Year,Month,Day
2384,2014-02-28,65.16,28.74,10.5263157894737,,53900.0,,36644.0,42703.0,37963.0,41530.0,46683.0,,16.0,46225,2014-02-28,2014,02,28
2385,2014-03-31,45.84,49.2,12.8205128205128,,54950.0,,38376.0,42824.0,38338.0,42542.0,48243.0,,7.0,46225,2014-03-31,2014,03,31
2386,2014-04-30,14.9,81.39,14.634146341463401,,53900.0,,39549.0,43446.0,39131.0,43555.0,49238.0,,9.0,46225,2014-04-30,2014,04,30
2387,2014-05-31,7.12,92.0,16.2790697674419,,54300.0,,40432.0,44258.0,40171.0,44183.0,49526.0,,3.0,46225,2014-05-31,2014,05,31
2388,2014-06-30,5.53,93.81,15.3846153846154,,54950.0,,41160.0,44791.0,41128.0,44578.0,49477.0,,2.0,46225,2014-06-30,2014,06,30
2389,2014-07-31,5.31,94.39,15.5172413793103,,62200.0,,41868.0,44919.0,41894.0,44778.0,48933.0,,7.0,46225,2014-07-31,2014,07,31
2390,2014-08-31,4.86,94.78,21.311475409836103,,67900.0,,42691.0,45404.0,42874.0,45171.0,48821.0,,11.0,46225,2014-08-31,2014,08,31
2391,2014-09-30,4.69,94.78,13.559322033898301,,63900.0,,43156.0,45946.0,43504.0,45226.0,49003.0,,6.0,46225,2014-09-30,2014,09,30
2392,2014-10-31,5.57,93.9,22.0338983050847,,62900.0,,43976.0,46846.0,44211.0,45972.0,50427.0,,8.0,46225,2014-10-31,2014,10,31
2393,2014-11-30,6.32,93.02,19.6428571428571,,53400.0,,44276.0,47731.0,44365.0,46137.0,51156.0,,2.0,46225,2014-11-30,2014,11,30
2394,2014-12-31,7.16,91.38,14.285714285714299,,50000.0,,44504.0,48651.0,44560.0,46168.0,51464.0,,4.0,46225,2014-12-31,2014,12,31
2395,2015-01-31,7.56,91.15,11.764705882352901,,51000.0,,44097.0,49022.0,44483.0,45754.0,50991.0,,7.0,46225,2015-01-31,2015,01,31
2396,2015-02-28,6.15,92.79,23.9130434782609,,52450.0,,44031.0,48727.0,44805.0,45809.0,51240.0,,2.0,46225,2015-02-28,2015,02,28
2397,2015-03-31,6.24,92.75,12.068965517241399,,51950.0,,43671.0,47696.0,44816.0,45643.0,50848.0,,6.0,46225,2015-03-31,2015,03,31
2398,2015-04-30,10.34,88.11,17.4603174603175,,54950.0,,43437.0,46512.0,44640.0,45376.0,50653.0,,8.0,46225,2015-04-30,2015,04,30
2399,2015-05-31,12.16,85.85,8.62068965517241,,53500.0,,43317.0,45852.0,44474.0,45235.0,50551.0,,2.0,46225,2015-05-31,2015,05,31
2400,2015-06-30,12.96,83.68,15.2542372881356,,51900.0,,43221.0,45384.0,44292.0,45035.0,50471.0,,8.0,46225,2015-06-30,2015,06,30
2401,2015-07-31,14.65,80.97,14.8148148148148,,52500.0,,43434.0,45602.0,44267.0,45133.0,50710.0,,16.0,46225,2015-07-31,2015,07,31
2402,2015-08-31,10.71,86.06,13.114754098360699,,54500.0,,43156.0,45230.0,43553.0,44795.0,50407.0,,5.0,46225,2015-08-31,2015,08,31
2403,2015-09-30,10.71,84.96,10.1694915254237,,55000.0,,43411.0,45282.0,43303.0,45097.0,50217.0,,9.0,46225,2015-09-30,2015,09,30
2404,2015-10-31,14.69,80.97,21.0526315789474,,55000.0,,43511.0,44909.0,43085.0,45296.0,49448.0,,6.0,46225,2015-10-31,2015,10,31
2405,2015-11-30,25.4,71.02,5.76923076923077,,57500.0,,44369.0,44670.0,43589.0,46328.0,49727.0,,11.0,46225,2015-11-30,2015,11,30
2406,2015-12-31,11.78,85.92,7.31707317073171,,57500.0,,45010.0,44368.0,43967.0,47147.0,50675.0,,14.0,46225,2015-12-31,2015,12,31
2407,2016-01-31,12.66,85.44,2.63157894736842,,55525.0,,45672.0,44446.0,44561.0,48038.0,51722.0,,2.0,46225,2016-01-31,2016,01,31
2408,2016-02-29,13.94,83.4,18.181818181818198,,49900.0,,45537.0,44658.0,44702.0,48039.0,51485.0,,2.0,46225,2016-02-29,2016,02,29
2409,2016-03-31,15.23,81.45,8.571428571428571,,52450.0,,45606.0,44819.0,44998.0,48185.0,51407.0,,6.0,46225,2016-03-31,2016,03,31
2410,2016-04-30,12.57,84.9,11.764705882352901,,55000.0,,46021.0,44743.0,45496.0,48478.0,51609.0,,8.0,46225,2016-04-30,2016,04,30
2411,2016-05-31,12.3,82.1,10.0,,62000.0,,46966.0,45079.0,46371.0,49207.0,52741.0,,4.0,46225,2016-05-31,2016,05,31
2412,2016-06-30,12.3,82.64,4.878048780487799,,62000.0,,47986.0,45755.0,47411.0,50293.0,54126.0,73692.0,5.0,46225,2016-06-30,2016,06,30
2413,2016-07-31,30.2,62.7,4.545454545454549,,62000.0,,48887.0,46440.0,48355.0,51491.0,55529.0,73628.0,,46225,2016-07-31,2016,07,31
2414,2016-08-31,58.48,32.9,11.5384615384615,,65000.0,,49869.0,47086.0,49415.0,52834.0,56758.0,73931.0,,46225,2016-08-31,2016,08,31
2415,2016-09-30,72.6,20.52,15.0,,69900.0,,50724.0,47118.0,50401.0,53776.0,57756.0,74289.0,,46225,2016-09-30,2016,09,30
2416,2016-10-31,76.64,17.36,14.4927536231884,,79450.0,,51220.0,46952.0,50923.0,54150.0,58675.0,74782.0,,46225,2016-10-31,2016,10,31
2417,2016-11-30,69.32,22.91,20.2898550724638,,79450.0,,51326.0,46718.0,51175.0,54012.0,59060.0,75053.0,,46225,2016-11-30,2016,11,30
2418,2016-12-31,62.03,29.44,11.2676056338028,,69900.0,,51180.0,46744.0,51065.0,53660.0,59024.0,75065.0,,46225,2016-12-31,2016,12,31
2419,2017-01-31,61.01,31.44,14.705882352941199,,67450.0,,51480.0,46724.0,51425.0,53849.0,59238.0,74897.0,,46225,2017-01-31,2017,01,31
2420,2017-02-28,60.3,32.28,19.402985074626898,,69400.0,,52413.0,46931.0,52233.0,54848.0,60506.0,74604.0,,46225,2017-02-28,2017,02,28
2421,2017-03-31,55.51,36.59,12.121212121212098,,69775.0,,53448.0,47155.0,53262.0,55936.0,61791.0,74693.0,,46225,2017-03-31,2017,03,31
2422,2017-04-30,66.28,26.34,15.9420289855072,,75000.0,,54494.0,48033.0,54337.0,57049.0,63153.0,75019.0,,46225,2017-04-30,2017,04,30
2423,2017-05-31,76.72,15.9,17.2413793103448,,79900.0,,54820.0,47827.0,54667.0,57547.0,63504.0,75317.0,,46225,2017-05-31,2017,05,31
2424,2017-06-30,74.54,18.13,8.33333333333333,,77950.0,,55553.0,47794.0,55136.0,58495.0,64041.0,75708.0,,46225,2017-06-30,2017,06,30
2425,2017-07-31,55.96,32.98,10.0,,77450.0,,55979.0,47378.0,55272.0,59166.0,64441.0,76397.0,,46225,2017-07-31,2017,07,31
2426,2017-08-31,43.64,45.78,29.0322580645161,,79900.0,71.80898764448001,56502.0,47074.0,55613.0,59790.0,65186.0,77009.0,,46225,2017-08-31,2017,08,31
2427,2017-09-30,41.24,50.98,13.7931034482759,,79999.0,72.496806698836,56519.0,46926.0,55435.0,60007.0,65951.0,77739.0,,46225,2017-09-30,2017,09,30
2428,2017-10-31,48.31,44.98,10.606060606060598,,86000.0,81.361607142857,56925.0,47029.0,55799.0,60473.0,66525.0,78413.0,,46225,2017-10-31,2017,10,31
2429,2017-11-30,58.18,35.47,16.6666666666667,,79000.0,79.656862745098,57659.0,47629.0,56330.0,61382.0,67452.0,79854.0,,46225,2017-11-30,2017,11,30
2430,2017-12-31,82.13,14.8,12.727272727272698,,74900.0,78.75087535013999,58754.0,47852.0,57327.0,62616.0,68475.0,82039.0,,46225,2017-12-31,2017,12,31
2431,2018-01-31,81.86,13.92,18.75,,75000.0,81.95754716981101,59841.0,47936.0,58002.0,64089.0,69828.0,84948.0,,46225,2018-01-31,2018,01,31
2432,2018-02-28,82.79,14.41,15.217391304347801,,,88.757396449704,60950.0,47977.0,58566.0,65652.0,71383.0,88347.0,,46225,2018-02-28,2018,02,28
2433,2018-03-31,84.27,13.38,19.1489361702128,,,78.614779874214,62338.0,48527.0,59381.0,67465.0,73374.0,91295.0,,46225,2018-03-31,2018,03,31
2434,2018-04-30,76.13,20.49,15.909090909090901,,,79.135821309656,63907.0,49330.0,60433.0,69415.0,75680.0,94008.0,,46225,2018-04-30,2018,04,30
2435,2018-05-31,85.63,11.57,15.555555555555598,,,88.619402985075,65839.0,50863.0,62022.0,71587.0,78222.0,97155.0,,46225,2018-05-31,2018,05,31
2436,2018-06-30,87.15,10.54,23.529411764705895,,,88.619402985075,67540.0,52578.0,63491.0,73385.0,80787.0,100404.0,,46225,2018-06-30,2018,06,30
2437,2018-07-31,,,20.3703703703704,,,97.1469075796,69542.0,54579.0,65120.0,75188.0,83253.0,103685.0,,46225,2018-07-31,2018,07,31
2438,2018-08-31,96.53,2.85,22.5352112676056,,,,71741.0,56697.0,66936.0,77161.0,85835.0,106261.0,,46225,2018-08-31,2018,08,31
2439,2018-09-30,97.33,2.4,23.2876712328767,,,,73931.0,58265.0,68823.0,79134.0,88367.0,108922.0,,46225,2018-09-30,2018,09,30
2440,2018-10-31,96.58,3.11,25.9259259259259,,,,75949.0,59748.0,70698.0,81142.0,90996.0,112009.0,,46225,2018-10-31,2018,10,31
2441,2018-11-30,96.67,2.89,22.784810126582304,,,,77620.0,61039.0,72402.0,82729.0,93101.0,114565.0,,46225,2018-11-30,2018,11,30
2442,2018-12-31,90.89,7.47,17.6470588235294,,,,79757.0,62747.0,74422.0,84913.0,95413.0,117241.0,,46225,2018-12-31,2018,12,31
2443,2019-01-31,86.88,12.01,22.9508196721311,,,,81506.0,64203.0,76249.0,86593.0,97472.0,119447.0,,46225,2019-01-31,2019,01,31
2444,2019-02-28,86.93,11.96,16.2162162162162,,,,82727.0,64809.0,77437.0,87723.0,99421.0,121960.0,,46225,2019-02-28,2019,02,28
2445,2019-03-31,86.09,12.84,22.058823529411804,,,,83639.0,65414.0,78401.0,88522.0,101099.0,124350.0,,46225,2019-03-31,2019,03,31
2446,2019-04-30,85.82,12.22,21.212121212121197,,,,84240.0,65511.0,78986.0,89079.0,102373.0,126636.0,,46225,2019-04-30,2019,04,30
2447,2019-05-31,77.8,21.52,24.6376811594203,,,,85243.0,65947.0,79946.0,90127.0,103853.0,128591.0,,46225,2019-05-31,2019,05,31
2448,2019-06-30,76.94,22.19,29.6875,,,,85911.0,65664.0,80560.0,90895.0,105010.0,130392.0,,46225,2019-06-30,2019,06,30
2449,2019-07-31,76.72,22.68,30.985915492957698,,,,86569.0,65390.0,81266.0,91853.0,106438.0,132004.0,,46225,2019-07-31,2019,07,31
2450,2019-08-31,,,31.25,,,,87006.0,65078.0,81658.0,92694.0,107668.0,134014.0,,46225,2019-08-31,2019,08,31
2451,2019-09-30,,,27.5,,,,87829.0,65342.0,82320.0,93934.0,109056.0,135781.0,,46225,2019-09-30,2019,09,30
2452,2019-10-31,,,26.9662921348315,,,,88657.0,65611.0,82725.0,95166.0,110580.0,137088.0,,46225,2019-10-31,2019,10,31
2453,2019-11-30,,,21.1764705882353,,,,89620.0,65736.0,83164.0,96571.0,112444.0,138383.0,,46225,2019-11-30,2019,11,30
2454,2019-12-31,,,15.2777777777778,,,,89967.0,65664.0,83057.0,97288.0,114144.0,139206.0,,46225,2019-12-31,2019,12,31
2455,2020-01-31,,,,,,,90460.0,65854.0,83116.0,98080.0,115698.0,139973.0,,46225,2020-01-31,2020,01,31
2456,2020-02-29,,,,,,,91157.0,66628.0,83574.0,99047.0,116875.0,140189.0,,46225,2020-02-29,2020,02,29
2457,2020-03-31,,,,,,,91831.0,67043.0,83887.0,100093.0,117936.0,140381.0,,46225,2020-03-31,2020,03,31
2458,1996-04-30,,,,,,,104000.0,,,,,,,46226,1996-04-30,1996,04,30
2459,1996-05-31,,,,,,,102700.0,,,,,,,46226,1996-05-31,1996,05,31
2460,1996-06-30,,,,,,,101200.0,,,,,,,46226,1996-06-30,1996,06,30
2461,1996-07-31,,,,,,,99500.0,,,,,,,46226,1996-07-31,1996,07,31
2462,1996-08-31,,,,,,,97600.0,,,,,,,46226,1996-08-31,1996,08,31
2463,1996-09-30,,,,,,,95500.0,,,,,,,46226,1996-09-30,1996,09,30
2464,1996-10-31,,,,,,,93300.0,,,,,,,46226,1996-10-31,1996,10,31
2465,1996-11-30,,,,,,,91000.0,,,,,,,46226,1996-11-30,1996,11,30
2466,1996-12-31,,,,,,,88800.0,,,,,,,46226,1996-12-31,1996,12,31
2467,1997-01-31,,,,,,,86900.0,,,,,,,46226,1997-01-31,1997,01,31
2468,1997-02-28,,,,,,,85300.0,,,,,,,46226,1997-02-28,1997,02,28
2469,1997-03-31,,,,,,,84000.0,,,,,,,46226,1997-03-31,1997,03,31
2470,1997-04-30,,,,,,,83000.0,,,,,,,46226,1997-04-30,1997,04,30
2471,1997-05-31,,,,,,,82400.0,,,,,,,46226,1997-05-31,1997,05,31
2472,1997-06-30,,,,,,,82100.0,,,,,,,46226,1997-06-30,1997,06,30
2473,1997-07-31,,,,,,,82300.0,,,,,,,46226,1997-07-31,1997,07,31
2474,1997-08-31,,,,,,,82900.0,,,,,,,46226,1997-08-31,1997,08,31
2475,1997-09-30,,,,,,,83900.0,,,,,,,46226,1997-09-30,1997,09,30
2476,1997-10-31,,,,,,,85300.0,,,,,,,46226,1997-10-31,1997,10,31
2477,1997-11-30,,,,,,,87000.0,,,,,,,46226,1997-11-30,1997,11,30
2478,1997-12-31,,,,,,,89200.0,,,,,,,46226,1997-12-31,1997,12,31
2479,1998-01-31,,,,,,,91400.0,,,,,,,46226,1998-01-31,1998,01,31
2480,1998-02-28,,,,,,,93500.0,,,,,,,46226,1998-02-28,1998,02,28
2481,1998-03-31,,,,,,,95300.0,,,,,,,46226,1998-03-31,1998,03,31
2482,1998-04-30,,,,,,,96700.0,,,,,,,46226,1998-04-30,1998,04,30
2483,1998-05-31,,,,,,,97500.0,,,,,,,46226,1998-05-31,1998,05,31
2484,1998-06-30,,,,,,,97700.0,,,,,,,46226,1998-06-30,1998,06,30
2485,1998-07-31,,,,,,,97300.0,,,,,,,46226,1998-07-31,1998,07,31
2486,1998-08-31,,,,,,,96500.0,,,,,,,46226,1998-08-31,1998,08,31
2487,1998-09-30,,,,,,,95300.0,,,,,,,46226,1998-09-30,1998,09,30
2488,1998-10-31,,,,,,,93700.0,,,,,,,46226,1998-10-31,1998,10,31
2489,1998-11-30,,,,,,,92000.0,,,,,,,46226,1998-11-30,1998,11,30
2490,1998-12-31,,,,,,,90100.0,,,,,,,46226,1998-12-31,1998,12,31
2491,1999-01-31,,,,,,,88200.0,,,,,,,46226,1999-01-31,1999,01,31
2492,1999-02-28,,,,,,,86600.0,,,,,,,46226,1999-02-28,1999,02,28
2493,1999-03-31,,,,,,,85600.0,,,,,,,46226,1999-03-31,1999,03,31
2494,1999-04-30,,,,,,,85300.0,,,,,,,46226,1999-04-30,1999,04,30
2495,1999-05-31,,,,,,,85800.0,,,,,,,46226,1999-05-31,1999,05,31
2496,1999-06-30,,,,,,,87000.0,,,,,,,46226,1999-06-30,1999,06,30
2497,1999-07-31,,,,,,,87429.0,,,100323.0,,132250.0,,46226,1999-07-31,1999,07,31
2498,1999-08-31,,,,,,,86994.0,44301.0,95839.0,99406.0,109539.0,132077.0,,46226,1999-08-31,1999,08,31
2499,1999-09-30,,,,,,,86925.0,43895.0,96114.0,98945.0,109411.0,132309.0,,46226,1999-09-30,1999,09,30
2500,1999-10-31,,,,,,,86551.0,43439.0,95998.0,97827.0,109136.0,132168.0,,46226,1999-10-31,1999,10,31
2501,1999-11-30,,,,,,,86039.0,42633.0,95495.0,96690.0,108401.0,132565.0,,46226,1999-11-30,1999,11,30
2502,1999-12-31,,,,,,,85143.0,41718.0,94195.0,95303.0,107327.0,131755.0,,46226,1999-12-31,1999,12,31
2503,2000-01-31,,,,,,,83744.0,40888.0,92367.0,93536.0,106358.0,131044.0,,46226,2000-01-31,2000,01,31
2504,2000-02-29,,,,,,,82442.0,40029.0,90413.0,92070.0,105231.0,129445.0,,46226,2000-02-29,2000,02,29
2505,2000-03-31,,,,,,,81039.0,39333.0,88492.0,90601.0,104136.0,128261.0,,46226,2000-03-31,2000,03,31
2506,2000-04-30,,,,,,,80080.0,38749.0,87063.0,89721.0,103020.0,126621.0,,46226,2000-04-30,2000,04,30
2507,2000-05-31,,,,,,,79273.0,38304.0,85945.0,89027.0,102262.0,125137.0,,46226,2000-05-31,2000,05,31
2508,2000-06-30,,,,,,,78411.0,37783.0,84922.0,88170.0,101606.0,124086.0,,46226,2000-06-30,2000,06,30
2509,2000-07-31,,,,,,,77453.0,37337.0,83878.0,87108.0,100823.0,123183.0,,46226,2000-07-31,2000,07,31
2510,2000-08-31,,,,,,,76326.0,36894.0,82432.0,85933.0,100056.0,122364.0,,46226,2000-08-31,2000,08,31
2511,2000-09-30,,,,,,,75070.0,36571.0,80636.0,84801.0,99188.0,121072.0,,46226,2000-09-30,2000,09,30
2512,2000-10-31,,,,,,,73864.0,36241.0,78791.0,83766.0,98487.0,120382.0,,46226,2000-10-31,2000,10,31
2513,2000-11-30,,,,,,,73160.0,35962.0,77705.0,83225.0,98237.0,119548.0,,46226,2000-11-30,2000,11,30
2514,2000-12-31,,,,,,,73000.0,36191.0,77637.0,83201.0,98511.0,119985.0,,46226,2000-12-31,2000,12,31
2515,2001-01-31,,,,,,,73467.0,36557.0,78278.0,83810.0,98799.0,120414.0,,46226,2001-01-31,2001,01,31
2516,2001-02-28,,,,,,,73741.0,36900.0,78900.0,84050.0,99129.0,121343.0,,46226,2001-02-28,2001,02,28
2517,2001-03-31,,,,,,,74152.0,36941.0,79496.0,84385.0,99408.0,121679.0,,46226,2001-03-31,2001,03,31
2518,2001-04-30,,,,,,,74083.0,37010.0,79514.0,84110.0,99709.0,122392.0,,46226,2001-04-30,2001,04,30
2519,2001-05-31,,,,,,,73787.0,37122.0,79253.0,83627.0,99601.0,122908.0,,46226,2001-05-31,2001,05,31
2520,2001-06-30,,,,,,,73529.0,37232.0,78904.0,83318.0,99282.0,122755.0,,46226,2001-06-30,2001,06,30
2521,2001-07-31,,,,,,,73515.0,37272.0,78712.0,83461.0,99249.0,122593.0,,46226,2001-07-31,2001,07,31
2522,2001-08-31,,,,,,,74081.0,37345.0,79197.0,84314.0,99429.0,122575.0,,46226,2001-08-31,2001,08,31
2523,2001-09-30,,,,,,,74494.0,37515.0,79520.0,84842.0,99704.0,122805.0,,46226,2001-09-30,2001,09,30
2524,2001-10-31,,,,,,,74795.0,37987.0,79890.0,85185.0,99684.0,122534.0,,46226,2001-10-31,2001,10,31
2525,2001-11-30,,,,,,,74603.0,38456.0,79710.0,84982.0,99330.0,121473.0,,46226,2001-11-30,2001,11,30
2526,2001-12-31,,,,,,,74370.0,38403.0,79494.0,84695.0,98981.0,120796.0,,46226,2001-12-31,2001,12,31
2527,2002-01-31,,,,,,,74134.0,37921.0,79084.0,84404.0,98653.0,120141.0,,46226,2002-01-31,2002,01,31
2528,2002-02-28,,,,,,,74198.0,37771.0,79067.0,84405.0,98789.0,120470.0,,46226,2002-02-28,2002,02,28
2529,2002-03-31,,,,,,,74365.0,38045.0,79197.0,84572.0,99096.0,121087.0,,46226,2002-03-31,2002,03,31
2530,2002-04-30,,,,,,,74542.0,38373.0,79486.0,84718.0,99412.0,121817.0,,46226,2002-04-30,2002,04,30
2531,2002-05-31,,,,,,,74823.0,38553.0,79656.0,85032.0,99825.0,122530.0,,46226,2002-05-31,2002,05,31
2532,2002-06-30,,,,,,,75253.0,39192.0,79898.0,85592.0,100382.0,123316.0,,46226,2002-06-30,2002,06,30
2533,2002-07-31,,,,,,,75601.0,39694.0,80006.0,86046.0,100879.0,123940.0,,46226,2002-07-31,2002,07,31
2534,2002-08-31,,,,,,,75652.0,40141.0,79921.0,86125.0,101005.0,124238.0,,46226,2002-08-31,2002,08,31
2535,2002-09-30,,,,,,,75653.0,40126.0,80005.0,86115.0,100895.0,124226.0,,46226,2002-09-30,2002,09,30
2536,2002-10-31,,,,,,,75604.0,39613.0,79977.0,86136.0,100795.0,124421.0,,46226,2002-10-31,2002,10,31
2537,2002-11-30,,,,,,,75588.0,38895.0,79719.0,86192.0,100628.0,124592.0,,46226,2002-11-30,2002,11,30
2538,2002-12-31,,,,,,,75512.0,38361.0,79220.0,86163.0,100473.0,124735.0,,46226,2002-12-31,2002,12,31
2539,2003-01-31,,,,,,,75505.0,38503.0,78919.0,86011.0,100167.0,124630.0,,46226,2003-01-31,2003,01,31
2540,2003-02-28,,,,,,,75416.0,38501.0,78723.0,85899.0,99829.0,124745.0,,46226,2003-02-28,2003,02,28
2541,2003-03-31,,,,,,,75264.0,38464.0,78510.0,85658.0,99508.0,124665.0,,46226,2003-03-31,2003,03,31
2542,2003-04-30,,,,,,,75140.0,37992.0,78241.0,85642.0,99524.0,125029.0,,46226,2003-04-30,2003,04,30
2543,2003-05-31,,,,,,,75054.0,37404.0,78057.0,85593.0,99396.0,125187.0,,46226,2003-05-31,2003,05,31
2544,2003-06-30,,,,,,,74924.0,36489.0,77708.0,85535.0,99445.0,125417.0,,46226,2003-06-30,2003,06,30
2545,2003-07-31,,,,,,,74813.0,36089.0,77397.0,85502.0,99385.0,125467.0,,46226,2003-07-31,2003,07,31
2546,2003-08-31,,,,,,,74847.0,35963.0,77307.0,85549.0,99632.0,125964.0,,46226,2003-08-31,2003,08,31
2547,2003-09-30,,,,,,,75084.0,35965.0,77239.0,85960.0,99685.0,126469.0,,46226,2003-09-30,2003,09,30
2548,2003-10-31,,,,,,,75434.0,36090.0,77165.0,86436.0,99991.0,127174.0,,46226,2003-10-31,2003,10,31
2549,2003-11-30,,,,,,,75829.0,36194.0,76917.0,86960.0,100388.0,128082.0,,46226,2003-11-30,2003,11,30
2550,2003-12-31,,,,,,,75853.0,36202.0,76756.0,87075.0,100547.0,128839.0,,46226,2003-12-31,2003,12,31
2551,2004-01-31,,,,,,,75664.0,35980.0,76667.0,87079.0,100449.0,129036.0,,46226,2004-01-31,2004,01,31
2552,2004-02-29,,,,,,,75191.0,35888.0,76129.0,86854.0,100122.0,128306.0,,46226,2004-02-29,2004,02,29
2553,2004-03-31,,,,,,,74964.0,35775.0,75677.0,86739.0,100125.0,127853.0,,46226,2004-03-31,2004,03,31
2554,2004-04-30,,,,,,,74890.0,35840.0,75305.0,86618.0,100112.0,127865.0,,46226,2004-04-30,2004,04,30
2555,2004-05-31,,,,,,,74804.0,35838.0,75029.0,86446.0,100104.0,128503.0,,46226,2004-05-31,2004,05,31
2556,2004-06-30,,,,,,,74696.0,35518.0,74591.0,86125.0,99890.0,129731.0,,46226,2004-06-30,2004,06,30
2557,2004-07-31,,,,,,,74448.0,34982.0,73926.0,85629.0,99564.0,130852.0,,46226,2004-07-31,2004,07,31
2558,2004-08-31,,,,,,,74368.0,34516.0,73447.0,85416.0,99361.0,131745.0,,46226,2004-08-31,2004,08,31
2559,2004-09-30,,,,,,,73999.0,34477.0,73043.0,84845.0,98949.0,132158.0,,46226,2004-09-30,2004,09,30
2560,2004-10-31,,,,,,,73782.0,34730.0,73099.0,84435.0,98554.0,132422.0,,46226,2004-10-31,2004,10,31
2561,2004-11-30,,,,,,,73657.0,35112.0,73445.0,84075.0,98347.0,132806.0,,46226,2004-11-30,2004,11,30
2562,2004-12-31,,,,,,,73992.0,35605.0,73898.0,84313.0,98566.0,133312.0,,46226,2004-12-31,2004,12,31
2563,2005-01-31,,,,,,,74613.0,35872.0,74284.0,84841.0,99314.0,135246.0,,46226,2005-01-31,2005,01,31
2564,2005-02-28,38.57,52.12,,,,,75743.0,35996.0,75161.0,85717.0,100371.0,138469.0,,46226,2005-02-28,2005,02,28
2565,2005-03-31,41.95,48.08,,,,,76853.0,36123.0,76054.0,86742.0,101202.0,141803.0,,46226,2005-03-31,2005,03,31
2566,2005-04-30,42.14,47.52,,,,,77736.0,36260.0,76750.0,87644.0,102035.0,143421.0,,46226,2005-04-30,2005,04,30
2567,2005-05-31,52.81,36.66,,,,,78448.0,36532.0,77326.0,88423.0,102722.0,143727.0,,46226,2005-05-31,2005,05,31
2568,2005-06-30,47.08,42.39,,,,,78964.0,37170.0,78071.0,89013.0,103195.0,142781.0,,46226,2005-06-30,2005,06,30
2569,2005-07-31,43.88,45.99,,,,,79480.0,37808.0,78951.0,89617.0,103618.0,142226.0,,46226,2005-07-31,2005,07,31
2570,2005-08-31,62.58,27.63,,,,,79743.0,38211.0,79437.0,89998.0,103887.0,141748.0,,46226,2005-08-31,2005,08,31
2571,2005-09-30,58.31,32.15,,,,,80272.0,38089.0,79766.0,90603.0,104743.0,142539.0,,46226,2005-09-30,2005,09,30
2572,2005-10-31,69.9,19.45,,,,,80601.0,37793.0,79767.0,90963.0,105284.0,143350.0,,46226,2005-10-31,2005,10,31
2573,2005-11-30,68.89,20.45,,,,,80684.0,37461.0,79670.0,91043.0,105367.0,143971.0,,46226,2005-11-30,2005,11,30
2574,2005-12-31,68.18,20.37,,,,,80614.0,37219.0,79556.0,90917.0,105222.0,144227.0,,46226,2005-12-31,2005,12,31
2575,2006-01-31,62.7,25.74,,,,,80491.0,37077.0,79422.0,90744.0,104963.0,143651.0,,46226,2006-01-31,2006,01,31
2576,2006-02-28,59.48,28.41,,,,,80312.0,36999.0,79057.0,90593.0,104958.0,142720.0,,46226,2006-02-28,2006,02,28
2577,2006-03-31,48.68,39.31,,,,,80032.0,36846.0,78582.0,90253.0,105014.0,141899.0,,46226,2006-03-31,2006,03,31
2578,2006-04-30,42.56,45.52,,,,,79900.0,36795.0,78241.0,90004.0,104953.0,141985.0,,46226,2006-04-30,2006,04,30
2579,2006-05-31,45.02,42.6,,,,,79857.0,36748.0,78001.0,89880.0,104784.0,142051.0,,46226,2006-05-31,2006,05,31
2580,2006-06-30,48.81,37.13,,,,,79960.0,36621.0,77643.0,89968.0,104795.0,142262.0,,46226,2006-06-30,2006,06,30
2581,2006-07-31,48.36,37.69,,,,,80019.0,36356.0,77303.0,90073.0,104965.0,142394.0,,46226,2006-07-31,2006,07,31
2582,2006-08-31,45.01,41.99,,,,,80253.0,36216.0,77233.0,90236.0,105473.0,143258.0,,46226,2006-08-31,2006,08,31
2583,2006-09-30,47.2,41.61,,,,,80461.0,36257.0,77438.0,90381.0,105680.0,143734.0,,46226,2006-09-30,2006,09,30
2584,2006-10-31,45.57,41.42,,,,,80770.0,36441.0,77631.0,90684.0,106009.0,144111.0,,46226,2006-10-31,2006,10,31
2585,2006-11-30,45.54,41.29,,,,,81033.0,36564.0,77568.0,91067.0,106310.0,144305.0,,46226,2006-11-30,2006,11,30
2586,2006-12-31,44.45,42.2,,,,,81208.0,36688.0,77320.0,91391.0,106856.0,144800.0,,46226,2006-12-31,2006,12,31
2587,2007-01-31,43.98,43.0,,,,,81309.0,36924.0,77119.0,91617.0,107233.0,145540.0,,46226,2007-01-31,2007,01,31
2588,2007-02-28,42.94,43.96,,,,,81218.0,36992.0,76984.0,91593.0,107363.0,145881.0,,46226,2007-02-28,2007,02,28
2589,2007-03-31,47.93,40.3,,,,,80954.0,36970.0,76638.0,91371.0,106988.0,145748.0,,46226,2007-03-31,2007,03,31
2590,2007-04-30,52.23,36.24,,,,,80760.0,36881.0,76462.0,91226.0,106858.0,145389.0,,46226,2007-04-30,2007,04,30
2591,2007-05-31,49.06,39.43,,,,,80249.0,36812.0,75973.0,90809.0,106141.0,145785.0,,46226,2007-05-31,2007,05,31
